predictor,n,diagnosis,score_fun,score
stud.,928,ST,F1 score,0.9333333333333333
stud.,929,1dAVb,Precision,0.7111111111111111
stud.,929,1dAVb,Recall,1.0
stud.,929,1dAVb,Specificity,0.986232790988736
stud.,929,1dAVb,F1 score,0.8157894736842106
stud.,929,RBBB,Precision,0.975
stud.,929,RBBB,Recall,1.0
stud.,929,RBBB,Specificity,0.99875
stud.,929,RBBB,F1 score,0.9696969696969697
stud.,929,LBBB,Precision,1.0
stud.,929,LBBB,Recall,0.9714285714285714
stud.,929,LBBB,Specificity,1.0
stud.,929,LBBB,F1 score,0.9642857142857143
stud.,929,SB,Precision,0.9090909090909091
stud.,929,SB,Recall,0.9090909090909091
stud.,929,SB,Specificity,0.9987623762376238
stud.,929,SB,F1 score,0.8666666666666666
stud.,929,AF,Precision,0.7391304347826086
stud.,929,AF,Recall,1.0
stud.,929,AF,Specificity,0.9938800489596084
stud.,929,AF,F1 score,0.8333333333333333
stud.,929,ST,Precision,0.975
stud.,929,ST,Recall,0.926829268292683
stud.,929,ST,Specificity,0.998745294855709
stud.,929,ST,F1 score,0.9333333333333333
stud.,930,1dAVb,Precision,0.7115384615384616
stud.,930,1dAVb,Recall,1.0
stud.,930,1dAVb,Specificity,0.986232790988736
stud.,930,1dAVb,F1 score,0.8169014084507041
stud.,930,RBBB,Precision,0.975
stud.,930,RBBB,Recall,1.0
stud.,930,RBBB,Specificity,0.99875
stud.,930,RBBB,F1 score,0.9705882352941176
stud.,930,LBBB,Precision,1.0
stud.,930,LBBB,Recall,0.9714285714285714
stud.,930,LBBB,Specificity,1.0
stud.,930,LBBB,F1 score,0.9642857142857143
stud.,930,SB,Precision,0.9090909090909091
stud.,930,SB,Recall,0.9090909090909091
stud.,930,SB,Specificity,0.9987623762376238
stud.,930,SB,F1 score,0.8666666666666666
stud.,930,AF,Precision,0.7391304347826086
stud.,930,AF,Recall,1.0
stud.,930,AF,Specificity,0.9938800489596084
stud.,930,AF,F1 score,0.8333333333333333
stud.,930,ST,Precision,0.975
stud.,930,ST,Recall,0.926829268292683
stud.,930,ST,Specificity,0.998745294855709
stud.,930,ST,F1 score,0.9333333333333333
stud.,931,1dAVb,Precision,0.7142857142857143
stud.,931,1dAVb,Recall,1.0
stud.,931,1dAVb,Specificity,0.98625
stud.,931,1dAVb,F1 score,0.8169014084507042
stud.,931,RBBB,Precision,0.975
stud.,931,RBBB,Recall,1.0
stud.,931,RBBB,Specificity,0.9987515605493134
stud.,931,RBBB,F1 score,0.9714285714285713
stud.,931,LBBB,Precision,1.0
stud.,931,LBBB,Recall,0.9722222222222222
stud.,931,LBBB,Specificity,1.0
stud.,931,LBBB,F1 score,0.9655172413793104
stud.,931,SB,Precision,0.9090909090909091
stud.,931,SB,Recall,0.9090909090909091
stud.,931,SB,Specificity,0.9987623762376238
stud.,931,SB,F1 score,0.8666666666666667
stud.,931,AF,Precision,0.7391304347826086
stud.,931,AF,Recall,1.0
stud.,931,AF,Specificity,0.9938875305623472
stud.,931,AF,F1 score,0.8333333333333333
stud.,931,ST,Precision,0.975
stud.,931,ST,Recall,0.926829268292683
stud.,931,ST,Specificity,0.998745294855709
stud.,931,ST,F1 score,0.9333333333333333
stud.,932,1dAVb,Precision,0.7142857142857143
stud.,932,1dAVb,Recall,1.0
stud.,932,1dAVb,Specificity,0.98625
stud.,932,1dAVb,F1 score,0.8172043010752689
stud.,932,RBBB,Precision,0.975609756097561
stud.,932,RBBB,Recall,1.0
stud.,932,RBBB,Specificity,0.9987515605493134
stud.,932,RBBB,F1 score,0.9714285714285714
stud.,932,LBBB,Precision,1.0
stud.,932,LBBB,Recall,0.9722222222222222
stud.,932,LBBB,Specificity,1.0
stud.,932,LBBB,F1 score,0.9655172413793104
stud.,932,SB,Precision,0.9090909090909091
stud.,932,SB,Recall,0.9090909090909091
stud.,932,SB,Specificity,0.9987623762376238
stud.,932,SB,F1 score,0.8666666666666667
stud.,932,AF,Precision,0.7391304347826086
stud.,932,AF,Recall,1.0
stud.,932,AF,Specificity,0.9938875305623472
stud.,932,AF,F1 score,0.8333333333333333
stud.,932,ST,Precision,0.975609756097561
stud.,932,ST,Recall,0.926829268292683
stud.,932,ST,Specificity,0.9987468671679198
stud.,932,ST,F1 score,0.9333333333333333
stud.,933,1dAVb,Precision,0.7142857142857143
stud.,933,1dAVb,Recall,1.0
stud.,933,1dAVb,Specificity,0.98625
stud.,933,1dAVb,F1 score,0.8172043010752689
stud.,933,RBBB,Precision,0.975609756097561
stud.,933,RBBB,Recall,1.0
stud.,933,RBBB,Specificity,0.9987515605493134
stud.,933,RBBB,F1 score,0.9714285714285714
stud.,933,LBBB,Precision,1.0
stud.,933,LBBB,Recall,0.9722222222222222
stud.,933,LBBB,Specificity,1.0
stud.,933,LBBB,F1 score,0.9655172413793104
stud.,933,SB,Precision,0.9090909090909091
stud.,933,SB,Recall,0.9090909090909091
stud.,933,SB,Specificity,0.9987623762376238
stud.,933,SB,F1 score,0.8695652173913043
stud.,933,AF,Precision,0.7407407407407407
stud.,933,AF,Recall,1.0
stud.,933,AF,Specificity,0.9938875305623472
stud.,933,AF,F1 score,0.8333333333333334
stud.,933,ST,Precision,0.975609756097561
stud.,933,ST,Recall,0.9285714285714286
stud.,933,ST,Specificity,0.9987468671679198
stud.,933,ST,F1 score,0.9333333333333333
stud.,934,1dAVb,Precision,0.7142857142857143
stud.,934,1dAVb,Recall,1.0
stud.,934,1dAVb,Specificity,0.9862671660424469
stud.,934,1dAVb,F1 score,0.8181818181818182
stud.,934,RBBB,Precision,0.975609756097561
stud.,934,RBBB,Recall,1.0
stud.,934,RBBB,Specificity,0.9987531172069826
stud.,934,RBBB,F1 score,0.9714285714285714
stud.,934,LBBB,Precision,1.0
stud.,934,LBBB,Recall,0.9722222222222222
stud.,934,LBBB,Specificity,1.0
stud.,934,LBBB,F1 score,0.9655172413793104
stud.,934,SB,Precision,0.9130434782608695
stud.,934,SB,Recall,0.9090909090909091
stud.,934,SB,Specificity,0.9987639060568603
stud.,934,SB,F1 score,0.8695652173913043
stud.,934,AF,Precision,0.7407407407407407
stud.,934,AF,Recall,1.0
stud.,934,AF,Specificity,0.9938949938949939
stud.,934,AF,F1 score,0.8372093023255813
stud.,934,ST,Precision,0.975609756097561
stud.,934,ST,Recall,0.9285714285714286
stud.,934,ST,Specificity,0.9987484355444305
stud.,934,ST,F1 score,0.9333333333333333
stud.,935,1dAVb,Precision,0.7166666666666667
stud.,935,1dAVb,Recall,1.0
stud.,935,1dAVb,Specificity,0.9862671660424469
stud.,935,1dAVb,F1 score,0.8181818181818182
stud.,935,RBBB,Precision,0.975609756097561
stud.,935,RBBB,Recall,1.0
stud.,935,RBBB,Specificity,0.9987531172069826
stud.,935,RBBB,F1 score,0.9714285714285714
stud.,935,LBBB,Precision,1.0
stud.,935,LBBB,Recall,0.9722222222222222
stud.,935,LBBB,Specificity,1.0
stud.,935,LBBB,F1 score,0.9666666666666666
stud.,935,SB,Precision,0.9166666666666666
stud.,935,SB,Recall,0.9090909090909091
stud.,935,SB,Specificity,0.9987639060568603
stud.,935,SB,F1 score,0.8695652173913043
stud.,935,AF,Precision,0.75
stud.,935,AF,Recall,1.0
stud.,935,AF,Specificity,0.9938949938949939
stud.,935,AF,F1 score,0.8372093023255813
stud.,935,ST,Precision,0.975609756097561
stud.,935,ST,Recall,0.9285714285714286
stud.,935,ST,Specificity,0.9987484355444305
stud.,935,ST,F1 score,0.9333333333333333
stud.,936,1dAVb,Precision,0.717391304347826
stud.,936,1dAVb,Recall,1.0
stud.,936,1dAVb,Specificity,0.9862671660424469
stud.,936,1dAVb,F1 score,0.8192771084337349
stud.,936,RBBB,Precision,0.975609756097561
stud.,936,RBBB,Recall,1.0
stud.,936,RBBB,Specificity,0.9987546699875467
stud.,936,RBBB,F1 score,0.9714285714285714
stud.,936,LBBB,Precision,1.0
stud.,936,LBBB,Recall,0.972972972972973
stud.,936,LBBB,Specificity,1.0
stud.,936,LBBB,F1 score,0.9666666666666666
stud.,936,SB,Precision,0.9166666666666666
stud.,936,SB,Recall,0.9090909090909091
stud.,936,SB,Specificity,0.9987639060568603
stud.,936,SB,F1 score,0.8695652173913043
stud.,936,AF,Precision,0.75
stud.,936,AF,Recall,1.0
stud.,936,AF,Specificity,0.9938949938949939
stud.,936,AF,F1 score,0.8372093023255814
stud.,936,ST,Precision,0.975609756097561
stud.,936,ST,Recall,0.9285714285714286
stud.,936,ST,Specificity,0.99875
stud.,936,ST,F1 score,0.9333333333333333
stud.,937,1dAVb,Precision,0.717948717948718
stud.,937,1dAVb,Recall,1.0
stud.,937,1dAVb,Specificity,0.9862671660424469
stud.,937,1dAVb,F1 score,0.819277108433735
stud.,937,RBBB,Precision,0.975609756097561
stud.,937,RBBB,Recall,1.0
stud.,937,RBBB,Specificity,0.9987546699875467
stud.,937,RBBB,F1 score,0.9722222222222222
stud.,937,LBBB,Precision,1.0
stud.,937,LBBB,Recall,0.9736842105263158
stud.,937,LBBB,Specificity,1.0
stud.,937,LBBB,F1 score,0.9666666666666666
stud.,937,SB,Precision,0.9166666666666666
stud.,937,SB,Recall,0.9090909090909091
stud.,937,SB,Specificity,0.9987639060568603
stud.,937,SB,F1 score,0.8717948717948718
stud.,937,AF,Precision,0.75
stud.,937,AF,Recall,1.0
stud.,937,AF,Specificity,0.9938949938949939
stud.,937,AF,F1 score,0.8387096774193548
stud.,937,ST,Precision,0.9761904761904762
stud.,937,ST,Recall,0.9302325581395349
stud.,937,ST,Specificity,0.99875
stud.,937,ST,F1 score,0.9333333333333333
stud.,938,1dAVb,Precision,0.71875
stud.,938,1dAVb,Recall,1.0
stud.,938,1dAVb,Specificity,0.986284289276808
stud.,938,1dAVb,F1 score,0.819672131147541
stud.,938,RBBB,Precision,0.975609756097561
stud.,938,RBBB,Recall,1.0
stud.,938,RBBB,Specificity,0.9987562189054726
stud.,938,RBBB,F1 score,0.9722222222222222
stud.,938,LBBB,Precision,1.0
stud.,938,LBBB,Recall,0.9736842105263158
stud.,938,LBBB,Specificity,1.0
stud.,938,LBBB,F1 score,0.9666666666666666
stud.,938,SB,Precision,0.9166666666666666
stud.,938,SB,Recall,0.9090909090909091
stud.,938,SB,Specificity,0.9987639060568603
stud.,938,SB,F1 score,0.8717948717948718
stud.,938,AF,Precision,0.75
stud.,938,AF,Recall,1.0
stud.,938,AF,Specificity,0.9939024390243902
stud.,938,AF,F1 score,0.8387096774193548
stud.,938,ST,Precision,0.9761904761904762
stud.,938,ST,Recall,0.9310344827586207
stud.,938,ST,Specificity,0.99875
stud.,938,ST,F1 score,0.9347826086956522
stud.,939,1dAVb,Precision,0.72
stud.,939,1dAVb,Recall,1.0
stud.,939,1dAVb,Specificity,0.986284289276808
stud.,939,1dAVb,F1 score,0.819672131147541
stud.,939,RBBB,Precision,0.975609756097561
stud.,939,RBBB,Recall,1.0
stud.,939,RBBB,Specificity,0.9987562189054726
stud.,939,RBBB,F1 score,0.9722222222222222
stud.,939,LBBB,Precision,1.0
stud.,939,LBBB,Recall,0.9736842105263158
stud.,939,LBBB,Specificity,1.0
stud.,939,LBBB,F1 score,0.9666666666666666
stud.,939,SB,Precision,0.9166666666666666
stud.,939,SB,Recall,0.9090909090909091
stud.,939,SB,Specificity,0.9987654320987654
stud.,939,SB,F1 score,0.8717948717948718
stud.,939,AF,Precision,0.75
stud.,939,AF,Recall,1.0
stud.,939,AF,Specificity,0.9939024390243902
stud.,939,AF,F1 score,0.8387096774193549
stud.,939,ST,Precision,0.9761904761904762
stud.,939,ST,Recall,0.9310344827586207
stud.,939,ST,Specificity,0.99875
stud.,939,ST,F1 score,0.935064935064935
stud.,940,1dAVb,Precision,0.7209302325581395
stud.,940,1dAVb,Recall,1.0
stud.,940,1dAVb,Specificity,0.986284289276808
stud.,940,1dAVb,F1 score,0.819672131147541
stud.,940,RBBB,Precision,0.9767441860465116
stud.,940,RBBB,Recall,1.0
stud.,940,RBBB,Specificity,0.9987577639751553
stud.,940,RBBB,F1 score,0.9722222222222222
stud.,940,LBBB,Precision,1.0
stud.,940,LBBB,Recall,0.9743589743589743
stud.,940,LBBB,Specificity,1.0
stud.,940,LBBB,F1 score,0.9666666666666667
stud.,940,SB,Precision,0.9166666666666666
stud.,940,SB,Recall,0.9090909090909091
stud.,940,SB,Specificity,0.9987654320987654
stud.,940,SB,F1 score,0.8717948717948718
stud.,940,AF,Precision,0.75
stud.,940,AF,Recall,1.0
stud.,940,AF,Specificity,0.9939024390243902
stud.,940,AF,F1 score,0.8387096774193549
stud.,940,ST,Precision,0.9767441860465116
stud.,940,ST,Recall,0.9310344827586207
stud.,940,ST,Specificity,0.9987515605493134
stud.,940,ST,F1 score,0.935064935064935
stud.,941,1dAVb,Precision,0.7209302325581395
stud.,941,1dAVb,Recall,1.0
stud.,941,1dAVb,Specificity,0.986284289276808
stud.,941,1dAVb,F1 score,0.819672131147541
stud.,941,RBBB,Precision,0.9772727272727273
stud.,941,RBBB,Recall,1.0
stud.,941,RBBB,Specificity,0.9987577639751553
stud.,941,RBBB,F1 score,0.9722222222222222
stud.,941,LBBB,Precision,1.0
stud.,941,LBBB,Recall,0.9743589743589743
stud.,941,LBBB,Specificity,1.0
stud.,941,LBBB,F1 score,0.9666666666666667
stud.,941,SB,Precision,0.9166666666666666
stud.,941,SB,Recall,0.9090909090909091
stud.,941,SB,Specificity,0.9987654320987654
stud.,941,SB,F1 score,0.8749999999999999
stud.,941,AF,Precision,0.75
stud.,941,AF,Recall,1.0
stud.,941,AF,Specificity,0.9939098660170523
stud.,941,AF,F1 score,0.8421052631578947
stud.,941,ST,Precision,0.9772727272727273
stud.,941,ST,Recall,0.9310344827586207
stud.,941,ST,Specificity,0.9987515605493134
stud.,941,ST,F1 score,0.9354838709677419
stud.,942,1dAVb,Precision,0.7222222222222222
stud.,942,1dAVb,Recall,1.0
stud.,942,1dAVb,Specificity,0.9863013698630136
stud.,942,1dAVb,F1 score,0.8205128205128205
stud.,942,RBBB,Precision,0.9782608695652174
stud.,942,RBBB,Recall,1.0
stud.,942,RBBB,Specificity,0.9987593052109182
stud.,942,RBBB,F1 score,0.972972972972973
stud.,942,LBBB,Precision,1.0
stud.,942,LBBB,Recall,0.975
stud.,942,LBBB,Specificity,1.0
stud.,942,LBBB,F1 score,0.9666666666666667
stud.,942,SB,Precision,0.9166666666666666
stud.,942,SB,Recall,0.9130434782608695
stud.,942,SB,Specificity,0.9987654320987654
stud.,942,SB,F1 score,0.8749999999999999
stud.,942,AF,Precision,0.75
stud.,942,AF,Recall,1.0
stud.,942,AF,Specificity,0.9950372208436724
stud.,942,AF,F1 score,0.8421052631578948
stud.,942,ST,Precision,0.9772727272727273
stud.,942,ST,Recall,0.9318181818181818
stud.,942,ST,Specificity,0.9987531172069826
stud.,942,ST,F1 score,0.9354838709677419
stud.,943,1dAVb,Precision,0.7222222222222222
stud.,943,1dAVb,Recall,1.0
stud.,943,1dAVb,Specificity,0.9863013698630136
stud.,943,1dAVb,F1 score,0.8205128205128205
stud.,943,RBBB,Precision,1.0
stud.,943,RBBB,Recall,1.0
stud.,943,RBBB,Specificity,1.0
stud.,943,RBBB,F1 score,0.972972972972973
stud.,943,LBBB,Precision,1.0
stud.,943,LBBB,Recall,1.0
stud.,943,LBBB,Specificity,1.0
stud.,943,LBBB,F1 score,0.9666666666666667
stud.,943,SB,Precision,0.9166666666666666
stud.,943,SB,Recall,0.9130434782608695
stud.,943,SB,Specificity,0.9987654320987654
stud.,943,SB,F1 score,0.875
stud.,943,AF,Precision,0.75
stud.,943,AF,Recall,1.0
stud.,943,AF,Specificity,0.9950433705080545
stud.,943,AF,F1 score,0.8444444444444443
stud.,943,ST,Precision,0.9777777777777777
stud.,943,ST,Recall,0.9318181818181818
stud.,943,ST,Specificity,0.9987531172069826
stud.,943,ST,F1 score,0.9361702127659574
stud.,944,1dAVb,Precision,0.723404255319149
stud.,944,1dAVb,Recall,1.0
stud.,944,1dAVb,Specificity,0.9863013698630136
stud.,944,1dAVb,F1 score,0.8214285714285714
stud.,944,RBBB,Precision,1.0
stud.,944,RBBB,Recall,1.0
stud.,944,RBBB,Specificity,1.0
stud.,944,RBBB,F1 score,0.9736842105263158
stud.,944,LBBB,Precision,1.0
stud.,944,LBBB,Recall,1.0
stud.,944,LBBB,Specificity,1.0
stud.,944,LBBB,F1 score,0.9666666666666667
stud.,944,SB,Precision,0.9166666666666666
stud.,944,SB,Recall,0.9166666666666666
stud.,944,SB,Specificity,0.9987654320987654
stud.,944,SB,F1 score,0.875
stud.,944,AF,Precision,0.75
stud.,944,AF,Recall,1.0
stud.,944,AF,Specificity,0.995049504950495
stud.,944,AF,F1 score,0.8444444444444443
stud.,944,ST,Precision,0.9777777777777777
stud.,944,ST,Recall,0.9318181818181818
stud.,944,ST,Specificity,0.9987531172069826
stud.,944,ST,F1 score,0.9367088607594937
stud.,945,1dAVb,Precision,0.723404255319149
stud.,945,1dAVb,Recall,1.0
stud.,945,1dAVb,Specificity,0.9863013698630136
stud.,945,1dAVb,F1 score,0.8214285714285714
stud.,945,RBBB,Precision,1.0
stud.,945,RBBB,Recall,1.0
stud.,945,RBBB,Specificity,1.0
stud.,945,RBBB,F1 score,0.9743589743589743
stud.,945,LBBB,Precision,1.0
stud.,945,LBBB,Recall,1.0
stud.,945,LBBB,Specificity,1.0
stud.,945,LBBB,F1 score,0.9666666666666667
stud.,945,SB,Precision,0.9230769230769231
stud.,945,SB,Recall,0.9166666666666666
stud.,945,SB,Specificity,0.9987654320987654
stud.,945,SB,F1 score,0.875
stud.,945,AF,Precision,0.75
stud.,945,AF,Recall,1.0
stud.,945,AF,Specificity,0.9950556242274413
stud.,945,AF,F1 score,0.8444444444444444
stud.,945,ST,Precision,0.9782608695652174
stud.,945,ST,Recall,0.9333333333333333
stud.,945,ST,Specificity,0.9987546699875467
stud.,945,ST,F1 score,0.9367088607594937
stud.,946,1dAVb,Precision,0.725
stud.,946,1dAVb,Recall,1.0
stud.,946,1dAVb,Specificity,0.9863013698630136
stud.,946,1dAVb,F1 score,0.8214285714285714
stud.,946,RBBB,Precision,1.0
stud.,946,RBBB,Recall,1.0
stud.,946,RBBB,Specificity,1.0
stud.,946,RBBB,F1 score,0.9743589743589743
stud.,946,LBBB,Precision,1.0
stud.,946,LBBB,Recall,1.0
stud.,946,LBBB,Specificity,1.0
stud.,946,LBBB,F1 score,0.967741935483871
stud.,946,SB,Precision,0.9230769230769231
stud.,946,SB,Recall,0.9166666666666666
stud.,946,SB,Specificity,0.9987654320987654
stud.,946,SB,F1 score,0.875
stud.,946,AF,Precision,0.75
stud.,946,AF,Recall,1.0
stud.,946,AF,Specificity,0.9950556242274413
stud.,946,AF,F1 score,0.8444444444444444
stud.,946,ST,Precision,0.9795918367346939
stud.,946,ST,Recall,0.9333333333333333
stud.,946,ST,Specificity,0.9987562189054726
stud.,946,ST,F1 score,0.9367088607594938
stud.,947,1dAVb,Precision,0.725
stud.,947,1dAVb,Recall,1.0
stud.,947,1dAVb,Specificity,0.9863013698630136
stud.,947,1dAVb,F1 score,0.8219178082191781
stud.,947,RBBB,Precision,1.0
stud.,947,RBBB,Recall,1.0
stud.,947,RBBB,Specificity,1.0
stud.,947,RBBB,F1 score,0.9743589743589743
stud.,947,LBBB,Precision,1.0
stud.,947,LBBB,Recall,1.0
stud.,947,LBBB,Specificity,1.0
stud.,947,LBBB,F1 score,0.967741935483871
stud.,947,SB,Precision,0.9230769230769231
stud.,947,SB,Recall,0.9166666666666666
stud.,947,SB,Specificity,0.9987654320987654
stud.,947,SB,F1 score,0.8750000000000001
stud.,947,AF,Precision,0.75
stud.,947,AF,Recall,1.0
stud.,947,AF,Specificity,0.9950617283950617
stud.,947,AF,F1 score,0.8444444444444444
stud.,947,ST,Precision,1.0
stud.,947,ST,Recall,0.9333333333333333
stud.,947,ST,Specificity,1.0
stud.,947,ST,F1 score,0.9367088607594938
stud.,948,1dAVb,Precision,0.725
stud.,948,1dAVb,Recall,1.0
stud.,948,1dAVb,Specificity,0.986335403726708
stud.,948,1dAVb,F1 score,0.8235294117647057
stud.,948,RBBB,Precision,1.0
stud.,948,RBBB,Recall,1.0
stud.,948,RBBB,Specificity,1.0
stud.,948,RBBB,F1 score,0.975
stud.,948,LBBB,Precision,1.0
stud.,948,LBBB,Recall,1.0
stud.,948,LBBB,Specificity,1.0
stud.,948,LBBB,F1 score,0.967741935483871
stud.,948,SB,Precision,0.9230769230769231
stud.,948,SB,Recall,0.9166666666666666
stud.,948,SB,Specificity,0.9987654320987654
stud.,948,SB,F1 score,0.8750000000000001
stud.,948,AF,Precision,0.75
stud.,948,AF,Recall,1.0
stud.,948,AF,Specificity,0.9950617283950617
stud.,948,AF,F1 score,0.8444444444444444
stud.,948,ST,Precision,1.0
stud.,948,ST,Recall,0.9333333333333333
stud.,948,ST,Specificity,1.0
stud.,948,ST,F1 score,0.9374999999999999
stud.,949,1dAVb,Precision,0.7254901960784313
stud.,949,1dAVb,Recall,1.0
stud.,949,1dAVb,Specificity,0.986335403726708
stud.,949,1dAVb,F1 score,0.8235294117647058
stud.,949,RBBB,Precision,1.0
stud.,949,RBBB,Recall,1.0
stud.,949,RBBB,Specificity,1.0
stud.,949,RBBB,F1 score,0.975609756097561
stud.,949,LBBB,Precision,1.0
stud.,949,LBBB,Recall,1.0
stud.,949,LBBB,Specificity,1.0
stud.,949,LBBB,F1 score,0.967741935483871
stud.,949,SB,Precision,0.9230769230769231
stud.,949,SB,Recall,0.9166666666666666
stud.,949,SB,Specificity,0.9987654320987654
stud.,949,SB,F1 score,0.8771929824561403
stud.,949,AF,Precision,0.7586206896551724
stud.,949,AF,Recall,1.0
stud.,949,AF,Specificity,0.9950617283950617
stud.,949,AF,F1 score,0.846153846153846
stud.,949,ST,Precision,1.0
stud.,949,ST,Recall,0.9333333333333333
stud.,949,ST,Specificity,1.0
stud.,949,ST,F1 score,0.9375
stud.,950,1dAVb,Precision,0.7272727272727273
stud.,950,1dAVb,Recall,1.0
stud.,950,1dAVb,Specificity,0.986335403726708
stud.,950,1dAVb,F1 score,0.8235294117647058
stud.,950,RBBB,Precision,1.0
stud.,950,RBBB,Recall,1.0
stud.,950,RBBB,Specificity,1.0
stud.,950,RBBB,F1 score,0.975609756097561
stud.,950,LBBB,Precision,1.0
stud.,950,LBBB,Recall,1.0
stud.,950,LBBB,Specificity,1.0
stud.,950,LBBB,F1 score,0.967741935483871
stud.,950,SB,Precision,0.9230769230769231
stud.,950,SB,Recall,0.9166666666666666
stud.,950,SB,Specificity,0.9987654320987654
stud.,950,SB,F1 score,0.8771929824561403
stud.,950,AF,Precision,0.76
stud.,950,AF,Recall,1.0
stud.,950,AF,Specificity,0.9950678175092479
stud.,950,AF,F1 score,0.846153846153846
stud.,950,ST,Precision,1.0
stud.,950,ST,Recall,0.9333333333333333
stud.,950,ST,Specificity,1.0
stud.,950,ST,F1 score,0.9382716049382716
stud.,951,1dAVb,Precision,0.7272727272727273
stud.,951,1dAVb,Recall,1.0
stud.,951,1dAVb,Specificity,0.9863861386138614
stud.,951,1dAVb,F1 score,0.8235294117647058
stud.,951,RBBB,Precision,1.0
stud.,951,RBBB,Recall,1.0
stud.,951,RBBB,Specificity,1.0
stud.,951,RBBB,F1 score,0.975609756097561
stud.,951,LBBB,Precision,1.0
stud.,951,LBBB,Recall,1.0
stud.,951,LBBB,Specificity,1.0
stud.,951,LBBB,F1 score,0.9696969696969697
stud.,951,SB,Precision,0.9230769230769231
stud.,951,SB,Recall,0.9230769230769231
stud.,951,SB,Specificity,0.998766954377312
stud.,951,SB,F1 score,0.8780487804878048
stud.,951,AF,Precision,0.76
stud.,951,AF,Recall,1.0
stud.,951,AF,Specificity,0.9950678175092479
stud.,951,AF,F1 score,0.846153846153846
stud.,951,ST,Precision,1.0
stud.,951,ST,Recall,0.9354838709677419
stud.,951,ST,Specificity,1.0
stud.,951,ST,F1 score,0.9382716049382716
stud.,952,1dAVb,Precision,0.7272727272727273
stud.,952,1dAVb,Recall,1.0
stud.,952,1dAVb,Specificity,0.9865030674846625
stud.,952,1dAVb,F1 score,0.8235294117647058
